aX,aY,aZ,gX,gY,gZ
0.557,0.067,0.827,2.869,-6.714,-6.531
0.581,0.062,0.845,0.793,-7.996,-7.019
0.591,0.063,0.853,-1.038,0.671,-2.625
0.601,0.079,0.854,-1.953,6.104,0.061
0.603,0.087,0.846,-2.991,10.986,2.075
0.604,0.088,0.843,-2.625,8.911,1.160
0.602,0.088,0.849,-2.441,0.916,-1.282
0.592,0.097,0.850,-3.052,-1.709,-1.587
0.587,0.102,0.845,-3.357,0.610,0.671
0.577,0.110,0.840,-3.113,3.784,2.136
0.574,0.110,0.831,-3.357,6.653,2.869
0.570,0.104,0.811,-2.869,5.066,2.136
0.567,0.102,0.810,-0.671,-0.610,-0.610
0.571,0.098,0.810,0.000,-2.686,-1.465
0.571,0.097,0.807,1.587,-2.014,-0.916
0.572,0.088,0.807,2.686,0.061,-0.488
0.578,0.081,0.811,3.540,1.587,0.610
0.568,0.091,0.821,3.296,0.793,0.854
0.565,0.092,0.820,2.319,0.793,-0.183
0.575,0.088,0.819,2.319,0.916,-0.671
0.579,0.089,0.823,2.441,0.122,-1.160
0.584,0.085,0.840,2.136,-0.183,-1.160
0.587,0.084,0.849,1.221,-0.183,-0.610
0.597,0.088,0.852,0.793,0.488,-0.305
0.597,0.090,0.849,-0.061,3.845,1.221
0.599,0.083,0.843,-0.671,4.333,2.075
0.595,0.084,0.838,-1.587,2.014,2.686
0.566,0.096,0.824,-1.770,1.526,2.563
0.561,0.096,0.818,-1.343,3.113,2.014
0.552,0.102,0.814,-1.038,3.601,1.587
0.552,0.104,0.811,-0.122,3.784,-0.549
0.574,0.093,0.811,0.916,2.563,-1.709
0.575,0.097,0.815,2.319,-0.244,-2.930
0.585,0.091,0.816,2.563,0.244,-3.235
0.597,0.082,0.823,2.625,0.488,-2.808
0.600,0.077,0.829,2.014,-0.488,-2.563
0.598,0.077,0.827,1.343,-0.061,-1.038
0.593,0.083,0.829,1.343,1.282,-0.183
0.591,0.085,0.828,0.977,2.380,-0.244
0.592,0.084,0.822,0.854,2.075,-0.366
0.588,0.091,0.821,1.099,2.014,-0.183
0.584,0.096,0.821,1.282,2.441,-0.671
0.593,0.090,0.822,1.526,1.587,-1.160
0.599,0.088,0.826,1.343,-0.061,-1.099
0.594,0.090,0.825,1.221,-0.854,-0.854
0.591,0.091,0.827,1.221,1.526,-0.366
0.592,0.085,0.829,0.916,1.099,-0.854
0.591,0.086,0.829,0.671,-1.160,-1.587
0.598,0.088,0.830,0.610,-0.854,-1.221
0.599,0.091,0.830,0.244,0.488,0.366
0.589,0.095,0.829,0.183,0.732,0.488
0.588,0.090,0.826,0.305,-0.183,-0.427
0.584,0.085,0.819,0.000,-0.549,-0.549
0.588,0.081,0.814,-0.122,0.427,0.366
0.592,0.083,0.814,0.061,0.793,1.221
0.588,0.089,0.815,0.305,0.732,0.610
0.596,0.085,0.815,0.793,-0.061,-0.488

1.050,0.931,1.167,7.751,73.792,11.414
1.169,1.069,1.208,17.273,43.579,6.409
1.187,1.293,1.248,17.273,-7.751,-4.578
0.982,1.326,1.190,18.982,-24.475,-2.930
0.691,1.272,1.073,28.259,-33.264,1.709
0.523,1.233,0.998,41.931,-29.236,-2.502
0.179,1.163,0.857,55.481,-24.536,-11.658
0.027,1.088,0.798,94.788,-22.095,-42.908
-0.260,0.862,0.711,113.953,-29.297,-62.012
-0.395,0.688,0.651,136.414,-45.776,-106.079
-0.530,0.043,0.436,139.465,-48.889,-132.690
-0.458,-0.440,0.319,126.221,-64.636,-171.936
-0.096,-1.491,0.160,109.863,-84.167,-166.626
0.022,-1.884,0.101,64.087,-115.967,-103.088
0.168,-2.296,0.026,43.762,-107.483,-78.064
0.593,-2.363,0.237,48.950,-45.776,-94.299
0.899,-2.227,0.470,70.496,9.277,-144.348
1.350,-1.710,0.764,52.917,22.522,-139.404
1.401,-1.444,0.719,-28.076,66.223,-44.067
1.167,-1.242,0.415,-61.829,100.891,27.161
0.953,-1.261,0.267,-82.031,145.691,133.179
0.513,-1.287,0.087,-77.515,140.381,154.297
0.342,-1.321,0.041,-56.763,83.801,162.476
0.125,-1.357,0.083,-43.640,44.250,159.912
0.025,-1.260,0.169,-25.024,-27.893,147.583
-0.171,-0.882,0.391,-24.292,-47.241,137.817
-0.200,-0.669,0.504,-36.804,-44.800,109.802
-0.105,-0.230,0.687,-44.983,-31.494,92.468
-0.012,-0.028,0.729,-57.190,2.747,62.622
0.234,0.210,0.729,-57.983,20.813,54.260
0.401,0.316,0.786,-47.791,49.683,50.476
0.406,0.387,0.838,-40.100,56.519,50.781
0.483,0.465,0.920,-35.034,46.021,38.940
0.578,0.487,0.952,-37.781,25.757,23.437
0.729,0.574,1.004,-43.762,-15.198,-3.540
0.752,0.620,0.997,-48.584,-18.250,-5.066
0.748,0.639,0.953,-55.420,12.146,4.761
0.744,0.646,0.947,-55.298,31.006,8.911
0.739,0.666,0.941,-54.382,31.860,7.263
0.770,0.686,0.919,-53.650,14.832,2.502
0.717,0.669,0.930,-48.218,-27.344,-5.737
0.647,0.656,0.933,-41.443,-45.288,-9.094
0.558,0.585,0.932,-38.940,-40.283,-10.620
0.544,0.528,0.929,-38.208,-16.174,-9.033
0.557,0.449,0.901,-39.001,-5.432,-6.042
0.554,0.439,0.878,-41.077,3.845,0.305
0.636,0.428,0.873,-39.368,-0.916,0.183
0.642,0.403,0.869,-30.334,-29.297,-8.484
0.734,0.335,0.854,-23.193,-33.997,-15.137
0.845,0.279,0.943,-0.732,-28.198,-17.822
0.887,0.248,0.989,9.705,1.465,-0.244
0.825,0.138,0.978,3.967,12.695,7.263
0.750,0.119,0.900,-20.874,12.329,17.761
0.631,0.148,0.750,-25.452,1.892,18.250
0.587,0.159,0.715,-15.686,-21.057,13.733
0.522,0.152,0.716,-8.911,-24.963,11.230
0.505,0.149,0.728,-0.854,-31.006,3.906
0.494,0.123,0.759,1.831,-34.851,-1.038
0.505,0.109,0.792,4.883,-33.325,-3.967
0.523,0.105,0.859,4.272,-25.635,-2.014
0.531,0.118,0.881,3.784,-8.728,-1.709
0.575,0.127,0.902,4.028,-6.287,-3.967
0.589,0.126,0.901,2.380,-15.686,-5.798
0.591,0.157,0.896,-0.061,-20.203,-4.272
0.576,0.178,0.885,-10.986,-16.907,0.366
0.545,0.202,0.837,-14.404,-11.841,2.441
0.512,0.213,0.803,-12.329,-1.953,4.883
0.499,0.210,0.794,-10.071,-0.916,3.906
0.484,0.201,0.786,-6.653,-7.019,-0.183
0.488,0.197,0.790,-2.136,-7.202,-2.075
0.512,0.182,0.813,-0.122,-3.906,-2.014
0.529,0.180,0.824,2.136,-0.427,-2.686
0.565,0.166,0.850,2.991,-3.296,-4.028
0.575,0.159,0.864,2.502,-10.925,-4.761
0.573,0.156,0.882,0.732,-11.108,-2.930
0.560,0.163,0.881,-3.723,-2.991,3.357
0.527,0.179,0.863,-5.005,1.282,5.981
0.517,0.182,0.855,-4.517,2.808,6.592
0.504,0.183,0.846,-3.479,1.221,5.005
0.498,0.181,0.838,-1.404,-0.122,1.648
0.500,0.178,0.828,-0.549,-0.244,0.427
0.509,0.176,0.827,0.305,-0.916,-1.099
0.538,0.176,0.845,1.038,-0.610,-1.282
0.547,0.180,0.860,1.709,1.648,-1.160
0.552,0.184,0.862,0.977,2.747,-1.038
0.548,0.187,0.853,0.488,2.869,-0.244
0.532,0.192,0.834,0.916,1.770,-0.061
0.525,0.190,0.829,1.587,-0.244,-0.854
0.520,0.177,0.829,1.831,-0.366,-0.977
0.519,0.176,0.836,2.808,2.014,-0.305
0.535,0.172,0.853,3.113,2.991,-0.610
0.549,0.165,0.856,2.136,0.854,-1.404
0.553,0.173,0.855,0.000,-1.953,-1.282
0.541,0.183,0.847,-0.427,-1.831,-1.038
0.538,0.182,0.845,0.061,0.671,-0.183
0.532,0.178,0.846,0.366,1.709,0.427
0.531,0.177,0.846,0.671,1.404,0.549
0.528,0.179,0.844,0.916,-0.061,-0.061
0.526,0.177,0.845,0.793,-1.038,-0.732
0.522,0.174,0.845,0.610,0.610,-0.366
0.524,0.174,0.845,0.610,2.930,0.244
0.534,0.182,0.848,0.061,5.249,0.671
0.539,0.187,0.846,-0.610,4.395,0.244
0.549,0.188,0.842,-0.366,1.953,-1.160
0.553,0.185,0.843,0.183,0.183,-2.075
0.547,0.177,0.843,-0.427,-3.723,-2.747
0.541,0.173,0.840,-0.916,-3.235,-2.014
0.535,0.171,0.841,-0.671,1.648,0.916
0.532,0.173,0.842,-0.366,3.113,1.709
0.530,0.176,0.836,-0.305,1.038,0.061
0.532,0.177,0.833,0.183,-1.282,-2.197
0.537,0.182,0.840,0.671,0.183,-2.197
0.547,0.177,0.846,1.221,2.441,-1.587
0.555,0.173,0.847,1.099,1.099,-1.221
0.551,0.170,0.848,0.427,-1.709,-0.305
0.534,0.170,0.847,-0.244,-1.282,0.427
0.526,0.174,0.843,-0.732,0.427,1.221
0.527,0.179,0.841,-0.671,2.747,0.854
0.527,0.185,0.838,-0.549,1.526,-0.183

0.916,0.874,1.268,25.879,104.980,15.808
1.003,1.159,1.339,35.095,87.830,4.150
1.037,1.250,1.295,43.091,29.419,-20.630
1.016,1.240,1.215,53.162,-20.142,-50.903
0.893,1.186,1.011,75.256,-23.560,-59.082
0.672,1.127,0.866,86.060,-13.489,-47.668
0.410,1.006,0.769,102.844,12.878,-6.470
0.272,0.921,0.728,106.140,17.456,14.282
0.018,0.749,0.622,99.304,5.066,9.583
-0.081,0.633,0.552,84.229,-28.198,-25.940
-0.155,0.236,0.389,80.566,-39.490,-53.040
-0.089,-0.053,0.326,73.364,-54.871,-98.572
0.202,-0.727,0.255,66.101,-66.467,-99.548
0.307,-1.031,0.217,43.518,-83.679,-39.368
0.230,-1.380,0.095,31.921,-70.190,-0.854
0.194,-1.518,0.076,25.085,-4.333,21.851
0.354,-1.694,0.243,36.438,19.470,0.366
0.546,-1.727,0.412,59.753,-2.869,-81.787
0.965,-1.608,0.698,58.899,-45.227,-116.760
1.093,-1.464,0.707,25.208,-96.802,-117.798
1.113,-1.209,0.553,2.014,-73.181,-81.116
0.979,-1.153,0.481,-24.231,34.058,19.836
0.576,-1.106,0.398,-24.963,76.782,55.420
0.377,-1.077,0.368,-14.648,86.853,63.293
0.119,-1.031,0.304,-5.432,62.744,46.082
0.115,-1.047,0.311,10.315,-2.441,9.460
0.223,-0.968,0.478,8.606,-32.532,3.723
0.246,-0.855,0.584,-14.282,-59.509,22.278
0.239,-0.579,0.736,-27.832,-49.622,34.729
0.270,-0.437,0.769,-47.302,-7.935,51.880
0.344,-0.188,0.759,-49.561,13.123,58.044
0.370,-0.099,0.740,-43.396,48.767,65.613
0.448,-0.005,0.730,-39.612,56.335,64.636
0.482,0.037,0.755,-29.968,41.443,53.711
0.537,0.111,0.833,-26.184,29.297,47.668
0.582,0.155,0.884,-26.306,20.142,40.771
0.607,0.271,0.962,-30.884,22.644,40.161
0.610,0.329,0.954,-47.485,25.513,32.166
0.723,0.413,0.894,-52.185,20.508,22.644
0.768,0.480,0.895,-46.692,3.784,14.709
0.732,0.628,0.973,-44.189,-2.197,20.874
0.665,0.679,1.009,-48.950,-9.949,29.907
0.599,0.687,1.033,-52.734,-15.137,23.987
0.614,0.656,1.026,-57.007,-34.607,6.897
0.607,0.604,0.992,-55.786,-46.204,2.869
0.578,0.599,0.975,-48.767,-56.580,0.366
0.513,0.559,0.938,-43.640,-55.664,-3.296
0.493,0.528,0.922,-28.320,-44.067,-9.460
0.473,0.447,0.895,-20.813,-32.959,-8.606
0.473,0.404,0.888,-9.399,-9.521,-3.418
0.484,0.317,0.887,-5.432,-0.977,-0.549
0.490,0.272,0.886,-1.404,8.118,3.967
0.513,0.207,0.877,-1.099,7.812,3.296
0.527,0.190,0.868,-1.831,-7.629,-4.456
0.550,0.167,0.852,-0.854,-18.860,-8.484
0.559,0.149,0.866,3.784,-29.419,-9.155
0.555,0.112,0.914,4.456,-26.489,-5.554
0.542,0.098,0.930,2.136,-9.705,2.991
0.526,0.084,0.926,-0.061,0.427,5.493
0.527,0.083,0.908,-4.944,10.925,5.859
0.532,0.076,0.867,-6.104,8.362,3.967
0.530,0.077,0.856,-4.761,-1.343,0.916
0.512,0.092,0.851,-3.662,-2.625,0.061
0.518,0.093,0.848,-2.136,-0.122,-1.953
0.520,0.100,0.848,-1.038,-0.183,-3.052
0.524,0.096,0.855,2.380,-0.854,-4.639
0.534,0.088,0.866,4.028,0.549,-2.991
0.528,0.096,0.877,3.174,1.282,-1.221
0.524,0.098,0.873,1.282,3.723,0.000
0.519,0.106,0.870,1.160,2.441,-1.221
0.508,0.115,0.868,1.221,-0.671,-3.235
0.526,0.104,0.865,3.235,-3.052,-6.531
0.540,0.095,0.881,4.944,-1.709,-5.676
0.520,0.100,0.900,3.296,1.099,-0.977
0.515,0.098,0.892,0.793,4.578,0.488
0.524,0.094,0.886,0.916,3.723,-0.610
0.521,0.096,0.881,2.136,-0.610,-3.723
0.537,0.089,0.876,3.357,-0.061,-4.761
0.555,0.081,0.880,3.357,-1.343,-5.127
0.551,0.082,0.875,2.075,-3.052,-4.456
0.552,0.075,0.873,1.282,-1.038,-2.380
0.551,0.066,0.891,0.916,0.244,-0.671
0.534,0.079,0.884,-1.953,3.967,3.113
0.507,0.099,0.852,-1.709,7.019,3.784
0.501,0.101,0.856,1.526,5.859,1.221
0.493,0.101,0.860,2.991,-0.671,-3.784
0.508,0.080,0.863,3.906,-1.099,-5.615
0.523,0.067,0.873,4.028,0.000,-4.395
0.516,0.080,0.882,2.380,1.160,-2.563
0.514,0.091,0.871,0.122,6.226,-1.465
0.540,0.091,0.856,0.916,6.531,-2.502
0.551,0.088,0.859,2.991,-1.038,-6.104
0.552,0.089,0.865,3.357,-3.601,-7.141
0.554,0.082,0.870,3.845,-1.587,-5.920
0.560,0.061,0.885,3.784,-0.549,-4.700
0.553,0.061,0.887,2.319,-1.282,-3.601
0.540,0.065,0.875,1.709,-1.221,-3.601
0.548,0.060,0.869,1.953,-2.808,-3.174
0.542,0.070,0.876,1.953,-3.906,-2.075
0.525,0.079,0.874,0.061,-0.549,-0.610
0.515,0.080,0.853,-0.793,2.014,-0.671
0.517,0.079,0.844,-1.160,-0.732,-2.197
0.504,0.094,0.840,-0.977,-3.845,-3.540
0.505,0.093,0.840,0.305,-3.113,-3.906
0.517,0.087,0.849,1.160,-0.610,-2.563
0.515,0.089,0.851,1.587,3.113,-0.732
0.522,0.084,0.850,1.770,3.113,-1.526
0.531,0.078,0.856,2.563,-1.343,-3.479
0.534,0.073,0.868,2.197,-2.625,-3.357
0.533,0.072,0.870,1.282,0.916,-1.160
0.531,0.073,0.873,1.282,2.563,-0.061
0.526,0.074,0.878,1.038,0.488,-0.427
0.529,0.061,0.889,1.160,-1.770,-1.648
0.532,0.054,0.898,0.977,-3.418,-2.014
0.529,0.054,0.902,-0.488,-1.770,-0.977
0.529,0.055,0.892,-3.540,3.052,1.465
0.531,0.062,0.871,-3.906,3.784,2.258
0.529,0.072,0.857,-3.601,1.770,1.831
0.527,0.071,0.853,-3.113,0.000,0.977

0.918,0.999,1.166,33.386,77.942,25.330
0.969,1.110,1.228,63.049,80.811,28.992
0.947,1.219,1.312,80.627,58.838,20.813
0.895,1.213,1.338,111.084,9.033,1.526
0.755,1.114,1.363,119.995,-6.470,-2.258
0.664,1.055,1.355,125.488,-19.348,-4.578
0.472,0.933,1.279,124.390,-17.334,-7.935
0.301,0.748,1.104,118.835,-0.305,-27.222
0.226,0.625,0.988,104.065,-9.644,-63.965
0.104,0.273,0.790,94.238,-31.860,-82.458
0.081,0.034,0.695,68.970,-79.163,-94.727
0.059,-0.516,0.452,53.345,-87.402,-85.266
0.042,-1.094,0.224,22.034,-64.148,-46.326
0.027,-1.334,0.124,-8.423,-23.132,-13.000
0.060,-1.727,0.028,-17.700,-7.751,-17.700
0.169,-1.864,0.083,-9.705,-16.602,-82.092
0.596,-1.934,0.360,1.831,-43.579,-129.028
0.839,-1.838,0.493,3.784,-90.942,-179.382
1.065,-1.472,0.574,-12.817,-77.026,-159.729
1.048,-1.308,0.539,-57.190,41.504,-53.101
0.875,-1.229,0.395,-71.045,109.131,7.812
0.714,-1.239,0.326,-75.317,158.020,85.327
0.343,-1.190,0.233,-70.801,129.761,92.163
0.216,-1.160,0.194,-60.303,24.963,61.768
0.097,-1.087,0.173,-53.162,-21.362,46.814
0.065,-1.022,0.218,-36.255,-64.209,43.823
0.023,-0.838,0.390,-30.334,-62.439,50.476
0.025,-0.715,0.482,-29.358,-30.640,65.247
0.094,-0.426,0.649,-31.921,-6.836,71.289
0.150,-0.304,0.724,-41.443,36.804,88.196
0.242,-0.119,0.823,-47.607,47.729,98.083
0.270,-0.012,0.847,-53.406,46.692,106.750
0.297,0.215,0.889,-53.955,42.358,104.980
0.320,0.298,0.919,-58.105,33.020,92.896
0.390,0.404,1.010,-60.791,24.841,85.327
0.381,0.504,1.059,-68.604,9.644,68.176
0.337,0.777,1.070,-75.500,7.507,52.673
0.379,0.859,1.021,-88.684,7.324,5.798
0.551,0.812,0.872,-89.172,4.211,-13.794
0.603,0.757,0.818,-68.298,-0.244,-22.766
0.591,0.775,0.804,-52.063,3.235,-19.653
0.565,0.777,0.824,-28.809,4.395,-25.391
0.605,0.738,0.857,-24.048,-5.859,-32.043
0.645,0.707,0.854,-22.217,-40.405,-42.664
0.674,0.629,0.824,-17.639,-53.772,-41.687
0.654,0.590,0.841,3.113,-49.316,-24.719
0.589,0.522,0.955,12.512,-33.752,-15.442
0.569,0.480,1.008,16.235,1.221,-6.775
0.584,0.361,1.005,13.000,13.794,-5.920
0.618,0.305,0.968,7.141,19.470,-12.390
0.681,0.244,0.923,6.897,9.155,-18.372
0.690,0.224,0.920,9.155,-21.057,-24.902
0.671,0.182,0.924,10.376,-29.297,-24.963
0.663,0.157,0.928,10.071,-21.423,-18.738
0.646,0.096,0.923,7.202,-10.681,-12.939
0.622,0.081,0.911,-2.747,6.348,-1.221
0.570,0.090,0.863,-7.141,8.301,1.465
0.552,0.098,0.837,-9.155,-1.221,0.427
0.511,0.116,0.807,-7.019,-7.263,-1.648
0.492,0.119,0.808,0.000,-9.888,-4.211
0.477,0.111,0.841,2.869,-5.615,-3.723
0.475,0.110,0.858,3.418,4.089,-1.892
0.485,0.107,0.870,2.747,5.371,-2.747
0.495,0.106,0.876,3.174,-1.709,-8.972
0.521,0.101,0.892,4.211,-7.141,-13.000
0.536,0.095,0.899,7.019,-11.475,-16.846
0.558,0.081,0.916,7.874,-8.606,-15.564
0.566,0.076,0.918,7.446,0.916,-8.667
0.563,0.073,0.908,6.592,4.883,-4.517
0.554,0.073,0.905,4.089,7.568,0.793
0.528,0.085,0.889,2.197,4.883,0.916
0.516,0.092,0.873,0.061,-3.174,-2.014
0.506,0.099,0.863,0.671,-6.775,-4.211
0.507,0.095,0.868,2.869,-12.268,-7.996
0.515,0.079,0.872,3.845,-12.512,-8.423
0.512,0.071,0.866,5.249,-4.822,-4.395
0.500,0.075,0.862,6.470,5.005,0.000
0.486,0.080,0.855,6.958,5.676,-0.977
0.494,0.074,0.855,7.629,-1.160,-6.714
0.526,0.052,0.870,7.507,-4.883,-8.362
0.539,0.041,0.884,4.150,-6.958,-6.287
0.537,0.044,0.892,1.709,-4.822,-3.174
0.527,0.057,0.885,0.000,-0.916,-0.061
0.509,0.074,0.870,-0.244,7.141,3.235
0.509,0.080,0.861,0.366,7.629,1.404
0.514,0.085,0.848,0.854,4.517,-0.488
0.521,0.077,0.852,2.502,-0.122,-1.892
0.521,0.067,0.880,2.075,-1.038,-1.160
0.509,0.071,0.880,-0.427,-1.160,0.488
0.489,0.087,0.856,-0.427,1.404,1.099
0.490,0.091,0.846,1.892,7.385,0.793
0.508,0.089,0.842,3.418,6.775,-0.305
0.512,0.089,0.845,5.310,0.549,-3.296
0.515,0.084,0.855,5.859,-1.221,-3.906
0.514,0.081,0.863,6.409,0.671,-3.113
0.526,0.066,0.879,6.165,2.197,-2.625
0.530,0.063,0.883,4.517,2.075,-1.587
0.532,0.063,0.874,3.784,2.319,-1.709
0.545,0.056,0.869,3.784,2.014,-2.136
0.551,0.056,0.872,3.967,1.099,-1.770
0.550,0.054,0.875,3.723,0.427,-2.075
0.557,0.044,0.878,3.601,-0.366,-2.380
0.557,0.046,0.874,2.258,-1.465,-1.038
0.548,0.052,0.868,1.404,-1.770,0.061
0.537,0.056,0.860,1.953,-1.221,0.977
0.522,0.052,0.860,3.418,-0.916,0.732
0.516,0.049,0.864,5.249,-1.526,0.061
0.515,0.045,0.871,5.432,-2.625,-0.427
0.520,0.036,0.895,5.127,-5.615,-1.221
0.520,0.030,0.908,2.869,-5.493,-0.366
0.515,0.029,0.915,1.160,-4.639,0.244
0.511,0.034,0.909,-1.343,-2.380,1.099
0.501,0.043,0.890,-1.770,-0.183,1.770
0.502,0.047,0.880,-2.136,2.502,1.831
0.522,0.050,0.852,-2.258,1.587,0.977
0.536,0.053,0.843,-0.610,-2.808,-0.122
0.534,0.062,0.846,0.549,-3.662,0.183
0.530,0.062,0.850,1.953,-0.732,0.916
0.523,0.062,0.851,2.136,0.916,1.404

0.810,0.812,1.158,19.653,39.978,11.414
0.901,0.881,1.198,34.058,4.517,5.737
1.018,0.890,1.276,43.701,-25.391,1.648
0.964,0.856,1.337,59.631,-64.575,2.808
0.906,0.835,1.332,61.707,-46.021,27.161
0.741,0.808,1.251,60.425,-24.414,41.626
0.628,0.776,1.175,57.800,14.526,62.378
0.372,0.663,1.006,59.509,26.733,61.890
0.272,0.606,0.919,67.383,24.597,30.640
0.106,0.490,0.728,69.031,3.418,3.906
0.029,0.408,0.647,70.068,-28.259,-26.184
-0.055,0.095,0.521,74.097,-86.304,-76.233
-0.071,-0.130,0.493,70.557,-97.168,-90.027
-0.043,-0.589,0.467,65.002,-88.867,-83.130
-0.036,-0.787,0.433,50.232,-56.091,-55.115
-0.083,-1.123,0.333,41.992,-31.128,-43.701
-0.070,-1.300,0.287,31.067,24.109,-48.035
0.186,-1.602,0.308,29.358,39.612,-63.110
0.374,-1.661,0.395,29.663,14.465,-103.271
0.751,-1.542,0.604,26.794,-17.822,-119.690
0.893,-1.440,0.648,6.287,-44.189,-114.624
1.012,-1.271,0.625,-10.071,-18.311,-87.585
0.979,-1.226,0.573,-37.048,65.552,-5.737
0.741,-1.192,0.455,-41.077,90.576,29.968
0.562,-1.144,0.400,-32.104,78.552,58.044
0.260,-1.018,0.320,-24.231,52.124,50.903
0.164,-1.015,0.346,-10.254,-10.864,18.860
0.177,-1.003,0.432,-7.263,-39.673,9.155
0.143,-0.780,0.654,-16.724,-74.341,21.484
0.088,-0.649,0.726,-36.865,-52.368,49.133
0.026,-0.394,0.814,-44.617,-24.780,55.420
0.035,-0.281,0.841,-50.903,25.818,53.284
0.111,-0.092,0.859,-50.293,43.274,49.866
0.176,-0.030,0.859,-47.852,61.218,49.133
0.269,0.038,0.860,-48.523,59.265,49.866
0.285,0.078,0.864,-52.612,41.443,45.044
0.401,0.176,0.893,-55.298,31.921,39.734
0.488,0.222,0.919,-62.988,14.832,31.982
0.519,0.349,0.943,-67.200,9.338,33.020
0.478,0.423,0.929,-70.190,13.977,36.621
0.464,0.536,0.926,-68.115,23.132,34.119
0.484,0.586,0.945,-63.477,33.508,18.860
0.531,0.674,0.935,-63.416,29.358,7.751
0.566,0.685,0.896,-60.120,7.812,-13.977
0.647,0.662,0.848,-52.063,-5.371,-20.081
0.654,0.648,0.863,-29.907,-23.804,-18.616
0.584,0.621,0.931,-22.095,-27.649,-15.137
0.544,0.589,0.957,-14.038,-26.123,-14.648
0.541,0.481,0.983,-9.338,-20.752,-16.296
0.582,0.398,1.002,-0.488,-3.296,-14.404
0.670,0.272,1.078,-1.160,1.831,-10.559
0.677,0.252,1.090,-12.268,-8.484,-3.479
0.681,0.218,1.042,-16.052,-16.113,-2.869
0.679,0.197,1.010,-13.916,-19.348,0.549
0.633,0.165,0.980,-11.353,-16.296,3.662
0.589,0.157,0.963,-7.385,-9.949,6.165
0.510,0.137,0.921,-5.066,-6.226,5.981
0.489,0.115,0.910,-0.549,1.648,6.104
0.462,0.091,0.898,1.038,2.502,5.554
0.458,0.083,0.893,2.563,-2.380,2.258
0.460,0.071,0.891,3.235,-4.883,0.671
0.458,0.068,0.891,5.371,-3.113,0.122
0.458,0.067,0.891,6.531,0.732,0.244
0.469,0.057,0.892,6.165,6.165,0.244
0.491,0.052,0.891,4.700,5.554,0.244
0.493,0.060,0.884,1.953,0.854,-0.549
0.492,0.058,0.873,2.014,-0.793,-1.221
0.487,0.056,0.875,3.662,-1.465,-1.160
0.472,0.062,0.880,4.211,-0.610,-0.977
0.471,0.062,0.882,5.249,1.770,-1.465
0.477,0.057,0.899,5.127,1.343,-1.343
0.473,0.063,0.905,2.869,-0.793,-1.465
0.470,0.077,0.900,1.587,-1.099,-2.319
0.469,0.082,0.894,0.793,2.075,-2.502
0.477,0.083,0.885,0.610,4.639,-2.136
0.481,0.083,0.876,0.183,5.371,-2.502
0.499,0.082,0.866,1.038,2.869,-3.113
0.498,0.085,0.871,3.418,-2.258,-3.784
0.488,0.080,0.872,4.150,-1.404,-3.540
0.498,0.066,0.877,5.737,2.625,-0.854
0.490,0.072,0.897,5.249,2.747,0.793
0.474,0.078,0.894,2.625,4.272,1.953
0.488,0.061,0.893,3.052,4.517,1.648
0.493,0.058,0.905,2.869,-4.028,-1.099
0.470,0.072,0.898,1.526,-7.385,-2.686
0.465,0.070,0.887,1.953,0.061,-1.770
0.489,0.054,0.885,2.747,4.639,-0.427
0.487,0.058,0.880,1.770,2.991,-0.854
0.473,0.066,0.861,1.770,1.709,-1.648
0.481,0.058,0.865,4.211,2.502,-1.404
0.495,0.058,0.886,4.089,1.648,-1.648
0.485,0.067,0.871,2.319,0.854,-2.502
0.489,0.059,0.870,3.174,2.808,-2.014
0.511,0.038,0.893,4.456,3.357,-1.282
0.508,0.042,0.895,0.610,-1.770,-2.075
0.503,0.052,0.880,-0.061,-0.732,-1.831
0.502,0.054,0.885,0.732,4.578,0.244
0.489,0.065,0.888,0.305,5.127,0.549
0.493,0.065,0.880,0.244,3.906,-0.916
0.509,0.055,0.881,0.977,2.747,-0.793
0.509,0.055,0.889,0.977,-0.977,0.488
0.499,0.062,0.894,0.977,-2.075,0.427
0.491,0.063,0.894,1.099,1.282,0.916
0.489,0.059,0.888,0.916,3.540,1.160
0.493,0.057,0.887,0.977,0.671,-0.427
0.501,0.049,0.891,1.160,-2.136,-1.038
0.505,0.047,0.896,1.282,-2.319,-0.488
0.497,0.057,0.893,0.732,-0.488,-0.061
0.490,0.060,0.882,0.244,2.686,0.549
0.493,0.057,0.870,0.488,2.197,0.549
0.491,0.061,0.871,0.854,-2.136,-0.671
0.487,0.062,0.870,1.343,-2.808,-1.465
0.495,0.052,0.873,2.686,-1.221,-1.282
0.497,0.052,0.882,2.197,-0.610,-0.610
0.499,0.053,0.880,1.221,-0.793,-1.221
0.507,0.052,0.883,1.709,-1.160,-1.282
0.505,0.051,0.888,1.892,-0.183,-0.244
0.500,0.049,0.891,1.343,0.549,0.183
0.499,0.052,0.889,-0.244,1.221,0.305

0.808,0.769,1.187,87.708,-1.953,-34.790
0.825,0.729,1.212,114.014,-18.616,-55.969
0.834,0.619,1.281,120.422,-21.729,-57.739
0.848,0.555,1.332,111.206,-20.569,-38.818
0.819,0.515,1.389,95.215,-19.226,-17.456
0.639,0.596,1.352,53.528,-13.489,29.480
0.537,0.656,1.258,38.025,-8.728,40.771
0.304,0.653,1.028,26.489,-16.541,40.100
0.169,0.571,0.921,29.358,-25.818,28.931
0.034,0.457,0.835,47.607,-45.654,-14.160
